Artist
Roxette,https://i.scdn.co/image/ab6761610000e5eb347ca7e9f41f3ff8e2b19034
Robert Palmer,https://i.scdn.co/image/d0f9136003814386988d37964be13b1da0b1c6e1
Tom Petty And The Heartbreakers,https://i.scdn.co/image/ab6761610000e5eb5523644ec269f1dd79808aff
Ace Of Base,https://i.scdn.co/image/df9a1dd7f15d98cdbef3ee8c44adae7dec4142d6
Petula Clark,https://i.scdn.co/image/ab6761610000e5eb521d636b6f8743e31b4ee3d1
Laura Branigan,https://i.scdn.co/image/ab6761610000e5eba304f5441b723d97405341ac
The Stylistics,https://i.scdn.co/image/ab6761610000e5ebff18309f1dd59ea16dce1bc9
Tommy James And The Shondells,https://i.scdn.co/image/ab6761610000e5eb510f182fe0230dc7beacaee0
Salt-N-Pepa,https://i.scdn.co/image/ab6761610000e5eb8ee02931a37f40610074cfcc
KC And The Sunshine Band,https://i.scdn.co/image/ab6761610000e5eb5b9b91f430a06b8094efcbda
Sam Smith,https://i.scdn.co/image/ab6761610000e5ebf057d1dce23e7f4d5d0f32e5
50 Cent,https://i.scdn.co/image/dd031b9c5d1b6eba4a691cd89c954255aae787f2
Rick Nelson,https://i.scdn.co/image/99ee90438c46d52c9007866740f5504834d20f99
Lil Baby,https://i.scdn.co/image/ab6761610000e5eb6cad3eff5adc29e20f189a6c
Herman's Hermits,https://i.scdn.co/image/661423f5d26a62a4a2947488c2892a6c5c4a5e34
Jon Secada,https://i.scdn.co/image/ee5bad15b240a6ed3c619dea089c0b92205c5eca
Tommy Roe,https://i.scdn.co/image/ab6761610000e5ebf7a9fabaccb88079407de1c2
Jan & Dean,https://i.scdn.co/image/d942ea459d3ec957eaf3ddcb427fa33b6dd7a337
Jefferson Starship,https://i.scdn.co/image/ab6761610000e5eb8f0bcee19214771de6080e72
Ray Stevens,https://i.scdn.co/image/ab6761610000e5ebc28f88fb6e01afad3b7ee606
Jackson Browne,https://i.scdn.co/image/ab6761610000e5ebef4b0122d50775167339c7c2
Sara Evans,https://i.scdn.co/image/ab6761610000e5ebda10d709fefcb48fbdad45ad
Colbie Caillat,https://i.scdn.co/image/ab6761610000e5eb08635ff0ed30023d2ee764a1
Keith Sweat,https://i.scdn.co/image/ab6761610000e5eb40713268614b1a1cbd7c2c88
Sarah McLachlan,https://i.scdn.co/image/ab6761610000e5eb777a0a82c805836ec3546285
Joe Nichols,https://i.scdn.co/image/ab6761610000e5eb0b8804513df3ea325a228eb1
Future,https://i.scdn.co/image/ab6761610000e5eb6ef89e23678018c6d8630825
Bob Dylan,https://i.scdn.co/image/ab6772690000c46cd7064356b04a156664a37c4f
Ellie Goulding,https://i.scdn.co/image/ab6761610000e5ebc3cd7dc428871e8985d62b9a
Donny Osmond,https://i.scdn.co/image/ab6761610000e5eb6b9f3c46017f630cb024056a
James Taylor,https://i.scdn.co/image/ab6761610000e5eb5921cb8f2ec7bf6b5e725bcc
Dion,https://i.scdn.co/image/ab6761610000e5ebe8142d0a8432f1de0afda7e9
Bad Company,https://i.scdn.co/image/65d37e5c4ee9ef8bfb76de6a17e7c05316199724
Guns N' Roses,https://i.scdn.co/image/ab6761610000e5eb50defaf9fc059a1efc541f4c
Savage Garden,https://i.scdn.co/image/ab6761610000e5eba218283491135c3c72911719
ZZ Top,https://i.scdn.co/image/ab6772690000c46ca56aa897505a21aebecf7ea3
War,https://i.scdn.co/image/ab6761610000e5ebf763c4f2a03f7af93ef6a7d4
Anita Baker,https://i.scdn.co/image/ab6761610000e5eb493566931abd16170b8e4df3
Paul Simon,https://i.scdn.co/image/ab6761610000e5ebddc148cfa465c2065846c636
Khalid,https://i.scdn.co/image/ab6761610000e5eb24ff450c42d4e36fb34a7631
Dan Fogelberg,https://i.scdn.co/image/ab6761610000e5ebf35347cdc78117340cd44d1c
Smokey Robinson & The Miracles,https://i.scdn.co/image/6e1b939d6fcf5acf070fb266729458171eb46edf
The Alan Parsons Project,https://i.scdn.co/image/3e90d18b7375a0e78340d23f72822646c4cc3b70
Loverboy,https://i.scdn.co/image/ab6761610000e5eb02a7fb52455eea92035311dc
Santana,https://i.scdn.co/image/ab6761610000e5eb09882b1b7b33732abd60fc38
The Band Perry,https://i.scdn.co/image/ab6761610000e5eb173d4b457016fe0727a7e50d
Otis Redding,https://i.scdn.co/image/4ad89c805aff0fb76b01b6b62b39e21fcd8943c3
Marty Robbins,https://i.scdn.co/image/55992126e2a79d6dad67c4e9508811ba19abc586
Tevin Campbell,https://i.scdn.co/image/ab6761610000e5ebdad32586d5d8f0550dc639b9
Hootie & The Blowfish,https://i.scdn.co/image/ab6761610000e5ebaa3847bf8005c31dc44010b3
Engelbert Humperdinck,https://i.scdn.co/image/ab6761610000e5eb0f3aa6415854de11e7d9c532
Tavares,https://i.scdn.co/image/ab6761610000e5ebf07099692b289d329ea7bb1a
Simon & Garfunkel,https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6
The Police,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3
Etta James,https://i.scdn.co/image/ab6761610000e5eb058531dfd9746a96ad85265f
Cliff Richard,https://i.scdn.co/image/ab6761610000e5ebb237a1fbb5c5568ebe44a296
Eurythmics,https://i.scdn.co/image/ab6761610000e5eb145a01fb993c3088fe6ac5e7
Barry White,https://i.scdn.co/image/c00b771ca8b6241bcfe316f8e8a11072714e79ef
Kendrick Lamar,https://i.scdn.co/image/ab6761610000e5eb437b9e2a82505b3d93ff1022
Justin Moore,https://i.scdn.co/image/ab6761610000e5ebe60518e86e7577f581d2cb63
Stevie B,https://i.scdn.co/image/ab6761610000e5ebd54b317c19a9954217d1c2af
The J. Geils Band,https://i.scdn.co/image/314a7c90c1d6fc4b33adb2da62e05a48a1767a14
George Benson,https://i.scdn.co/image/ab6761610000e5eb487b00fa17362b8eab3b16c8
Ke$ha,https://i.scdn.co/image/ab6761610000e5eb2ac07249400857d8b16dc17a
Nelly,https://i.scdn.co/image/ab6761610000e5ebbbbcd575e75452222e7c2e32
N Sync,https://i.scdn.co/image/ab6761610000e5eb9414ef07d0ca697726912df1
Eddie Rabbitt,https://i.scdn.co/image/2d83bc3adcc2feafceaf23b86b0226cd443064e4
The Platters,https://i.scdn.co/image/ab6761610000e5eba0035d75c9430827d6961a9d
Steely Dan,https://i.scdn.co/image/9d01e4e9aac39b891d684d3d1a5b3a451d7c72bd
Dua Lipa,https://i.scdn.co/image/ab6761610000e5eb0c68f6c95232e716f0abee8d
Mary Wells,https://i.scdn.co/image/14925be3ce17d25a95b95ae7491e18fe3adc80b0
Halsey,https://i.scdn.co/image/ab6761610000e5eb3d5ddee9415ccf4baaa9f26e
The Dells,https://i.scdn.co/image/4f8d60f24089621efeb7dc2cd9c6760581a654a3
Boz Scaggs,https://i.scdn.co/image/ab6761610000e5eb143feea39a3275bfc4ea5f11
The Lettermen,https://i.scdn.co/image/ab67616d0000b273302d99c5e343ffa5b8578cbc
Cole Swindell,https://i.scdn.co/image/ab6761610000e5eb5647293b127a07a7a80e4e8f
The Steve Miller Band,https://i.scdn.co/image/ab6761610000e5eb624ddceb90bdf808ed4e2e35
Jewel,https://i.scdn.co/image/ab6761610000e5eb75a955fe415fd460bf1bf0f2
Debbie Gibson,https://i.scdn.co/image/ab6761610000e5eb906ab5fcc0f3c03261326fbe
Jody Watley,https://i.scdn.co/image/ab6761610000e5ebabcb6b3543006da8ef72ad89
Jimmie Rodgers,https://i.scdn.co/image/ab6772690000c46c4c49b4a1e7c6660e6b341584
Howard Jones,https://i.scdn.co/image/ab6761610000e5eb81c1534a3a9cf64fd6deb02f
Culture Club,https://i.scdn.co/image/ab6761610000e5eb5903965a15551fd12feb8b87
Perry Como,https://i.scdn.co/image/67994599f4a13b71c23e0fdfc2ffbf9ab94bb513
The Monkees,https://i.scdn.co/image/ab6761610000e5ebbdef7f178c9cf2e8d50cb9b9
Jay & The Americans,https://i.scdn.co/image/ee9fe971005612766bb35c9b6003c06b8f0ea59b
Joe,https://i.scdn.co/image/ab6761610000e5ebf1d35b11bc9729630dda0bae
Little Big Town,https://i.scdn.co/image/ab6761610000e5ebbd6b8625807df07fc711dd77
Solomon Burke,https://i.scdn.co/image/aed870c7f3469439b6cb87036a7a8a0f009334ae
Ben E. King,https://i.scdn.co/image/22c8cd28a71661b4dbd462e2d45b04b3e1b78572
Sly & The Family Stone,https://i.scdn.co/image/9aef578389c4a9d27e15a627acb784c41094e79d
Old Dominion,https://i.scdn.co/image/ab6761610000e5ebd97f878e623feca422533fcb
Rodney Atkins,https://i.scdn.co/image/ab6761610000e5ebe9347f2fc194f40e5afaad3d
Amy Grant,https://i.scdn.co/image/ab6761610000e5eb146b2a42b7b2cf027d6ab5b7
Foo Fighters,https://i.scdn.co/image/ab6761610000e5ebc884df599abc793c116cdf15
Glenn Frey,https://i.scdn.co/image/ab6761610000e5eb1e869d920d97389beb490b43
Johnnie Taylor,https://i.scdn.co/image/ab6761610000e5eb28b0efbfff58852c5d139830
Dru Hill,https://i.scdn.co/image/20ec81c529aabd81f6e29600423e9e7ce89b6c01
Brian Hyland,https://i.scdn.co/image/797a911d6dcad3418494613924dac9af6370070e
Melissa Etheridge,https://i.scdn.co/image/ab6761610000e5ebea0583b31e9dc9d8d139f983
Ohio Players,https://i.scdn.co/image/23212728cebb091acf4c1192b6f25c553c01c415
George Harrison,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf
Green Day,https://i.scdn.co/image/ab6761610000e5eb6ff0cd5ef2ecf733804984bb
Sean Paul,https://i.scdn.co/image/ab6761610000e5eb60c3e9abe7327c0097738f22
Josh Turner,https://i.scdn.co/image/ab6761610000e5eb94a3a9f82647f8bb112d9e01
Herb Alpert & The Tijuana Brass,https://i.scdn.co/image/b7d355997334ec3352bcbf03dabc903eec812a46
M.C. Hammer,https://i.scdn.co/image/af25ffffde1eb2051221017fa0424d906eaf2e94
Chuck Berry,https://i.scdn.co/image/d58323616d4f5d22b51e9dfe0ba53aedabe53cd4
Andy Gibb,https://i.scdn.co/image/20740732531e5d58226bc63ed5fa095a86c9b6f8
twenty one pilots,https://i.scdn.co/image/ab6761610000e5eb274df4dfcb960867eccedfb5
UB40,https://i.scdn.co/image/ab6761610000e5eb057ec513c696b66901270810
Lil Wayne,https://i.scdn.co/image/ab6761610000e5ebc1c08e541eae3cc82c6988c4
Carole King,https://i.scdn.co/image/ab6761610000e5ebea6c3263b9aeda33707faee5
Conway Twitty,https://i.scdn.co/image/ab6761610000e5ebd2bccba29d28c3e81384d574
Kim Carnes,https://i.scdn.co/image/ab6761610000e5eb1ba0c0b42be17d19a8d67d15
Lesley Gore,https://i.scdn.co/image/bf28596cedb04fd25304c2bd335c7f91cebffcb0
Dolly Parton,https://i.scdn.co/image/ab6761610000e5ebd76d342fbed8385e7809ae1f
Ronnie Milsap,https://i.scdn.co/image/ab6761610000e5eb86ca57514c9c268f61c209af
Jo Dee Messina,https://i.scdn.co/image/ab6761610000e5eb715598d21e8ae82dc5c8ca8c
The Chi-lites,https://i.scdn.co/image/ab6761610000e5eb8548d37fd495839b1c28ccc1
Charlie Rich,https://i.scdn.co/image/fff216557762f0bc1c0e83157d9bdedf256fd3c3
Panic! At The Disco,https://i.scdn.co/image/ab6761610000e5ebb256ae9a4b82bfff97776ae2
Juice Newton,https://i.scdn.co/image/86e167d0e254de17b9bfa055f8ac48f492ce58d1
Rob Thomas,https://i.scdn.co/image/ab6761610000e5ebdf4a9c1c93753b62120b658e
Tony Bennett,https://i.scdn.co/image/ab6761610000e5ebcd9641c8b449440a77ee19cc
Lou Rawls,https://i.scdn.co/image/ab6761610000e5eb2b5fe134b2f32477d117a3e5
Peaches & Herb,https://i.scdn.co/image/4e21f76c0f422879a0f63d270a85ece383d18cdb
The Cover Girls,https://i.scdn.co/image/af33a88f648127831a3a1bb40a7fae7bef9797ca
Flo Rida,https://i.scdn.co/image/ab6761610000e5eb655ca8f3196953554b479452
Ashanti,https://i.scdn.co/image/ab6761610000e5eb1ebb81323a96e465ad20b932
Creedence Clearwater Revival,https://i.scdn.co/image/ab6761610000e5ebd2e2b04b7ba5d60b72f54506
Patti Page,https://i.scdn.co/image/353b05113b1a140d64d83d9cf85f1a7bb8e51e19
Jason Mraz,https://i.scdn.co/image/ab6761610000e5ebc3b370fc26c83312db52af14
Meghan Trainor,https://i.scdn.co/image/ab6761610000e5eb365984489dac7a79eac204e3
Dustin Lynch,https://i.scdn.co/image/ab6761610000e5ebb6679272b80d06ef8905d61e
Gwen Stefani,https://i.scdn.co/image/ab6761610000e5eb9b52aeefcda4110690fb8831
K-Ci & JoJo,https://i.scdn.co/image/802accab666236892f3f3bfb102323d59747b164
Gene Chandler,https://i.scdn.co/image/9d949e4574dee5ee7d1c347bb2fce77dd16c76ba
Christopher Cross,https://i.scdn.co/image/ab6761610000e5eba2e75d072e19a6150744f924
Motley Crue,https://i.scdn.co/image/ab6761610000e5ebab0922f900e6c22b8ef4c01c
The Kingston Trio,https://i.scdn.co/image/c77989e1d9a05cf54ac2d98737469d05183e560e
Tony Toni Tone,https://i.scdn.co/image/0052c043eab388b7bcecdc5e9ef859c1dfe0f148
"The 4 Seasons Featuring the ""Sound of Frankie Valli"",https://i.scdn.co/image/ab6761610000e5ebb327bc619c6db2f9dce5f431"
Kansas,https://i.scdn.co/image/ab6761610000e5ebce30906f8428166de2e7b592
Booker T. & The MG's,https://i.scdn.co/image/386f66b89b4b1ca0e9b5b2d0ffce9ce3a66a7101
Faith Evans,https://i.scdn.co/image/ab6761610000e5eb59b1c5df87253aa6bfd1f524
After 7,https://i.scdn.co/image/ab6761610000e5ebb70581b8741ad55b0da72c89
Cat Stevens,https://i.scdn.co/image/ab6761610000e5ebcff97c36c1d9a2a1d421966c
Martha & The Vandellas,https://i.scdn.co/image/b73ee3ca9b41ce90e95b94018fb342dd1ac58622
Collective Soul,https://i.scdn.co/image/ab6761610000e5eb7cefc8031e13c2b9aa2a1fd4
2Pac,https://i.scdn.co/image/ab6761610000e5eb7f5cc432c9c109248ebec1ac
The All-American Rejects,https://i.scdn.co/image/ab6761610000e5ebb18bd56871c0ce8c8d6c8fa7
Bread,https://i.scdn.co/image/a94fb066d16bf8bafed754f62c5b746357b661e6
The Jacksons,https://i.scdn.co/image/ab6761610000e5ebf1bfe2ad0c6fb9743556c584
John Michael Montgomery,https://i.scdn.co/image/7c95c04b391ea7eae48c29f095335803136203c1
Third Eye Blind,https://i.scdn.co/image/ab6761610000e5eb6b1e8135b0741308a3f38ded
Eric Carmen,https://i.scdn.co/image/a3df5b1eb9e7feb36230b8674626dd51d2bdc839
Peter,Paul & Mary,https://i.scdn.co/image/ab6761610000e5eb74cb5793d2c17f8f94c15677
Blondie,https://i.scdn.co/image/ab6761610000e5eb67dc4da82c968767d994f3c3
Starship,https://i.scdn.co/image/db74da1373e8962671878aa692ce010e7dd4816a
Paramore,https://i.scdn.co/image/ab6761610000e5ebb10c34546a4ca2d7faeb8865
The Jets,https://i.scdn.co/image/088e8190270f14d67c666f9d4794038efcab4c24
Melissa Manchester,https://i.scdn.co/image/ab6761610000e5ebb3264495f758dc8bc140be96
Pearl Jam,https://i.scdn.co/image/ab6761610000e5ebe431fb8ba17cdee73e4ce08a
Sonny & Cher,https://i.scdn.co/image/ad4df17118081886d4b98d847f8e6a4ae3d23417
Pretenders,https://i.scdn.co/image/ab6761610000e5eb1b707c8d39a723170714fe20
Thompson Twins,https://i.scdn.co/image/ab6761610000e5ebe1d9c03cc2d86e3babc83c59
Irene Cara,https://i.scdn.co/image/6f67ead8aa38bba044f98ada0b1643e3a37ac1c0
The Bangles,https://i.scdn.co/image/ab6761610000e5ebff0fb8cdea3f4b4ba33e8b08
Phil Vassar,https://i.scdn.co/image/ab6761610000e5ebaa1161821c179ace038ccdc4
Dusty Springfield,https://i.scdn.co/image/8b2bbbe1dde191c637271fab24ff66fda4faf4fa
Seal,https://i.scdn.co/image/ab6761610000e5ebe29f9c69aad50e33fa61805a
Mac Davis,https://i.scdn.co/image/12f942c6eeca62dff58738c8958ca3a9cf473b03
YoungBoy Never Broke Again,https://i.scdn.co/image/ab6761610000e5ebb1d6eaf7ad3417765577cac4
Paul McCartney,https://i.scdn.co/image/ab6761610000e5eb03bf2fe26e397122faa3d323
Staind,https://i.scdn.co/image/ab6761610000e5eba43eff361de1d811e2d17adb
Gary Lewis And The Playboys,https://i.scdn.co/image/70962e7e64ecbc7ba5e081ed0a77728efa64f506
Del Shannon,https://i.scdn.co/image/983c727b6ec616b62d2ce5a8a48e0e4bdef59b6c
Craig Morgan,https://i.scdn.co/image/ab6761610000e5ebad31132370e5ff19541ec3f2
Ronnie Dove,https://i.scdn.co/image/463c281ae94346c703601555889ae2a2c0264b38
Jennifer Lopez,https://i.scdn.co/image/ab6761610000e5eb6c85a90c558ca8d368392f60
Fergie,https://i.scdn.co/image/ab6761610000e5eb1fd1c6d465e03a904d63c9b5
Jeffrey Osborne,https://i.scdn.co/image/4e8de5e3635face56cee6daf174d9b88879d8c9e
Eddie Kendricks,https://i.scdn.co/image/664f1a004773bd74a4ff5104818e4f383ef95a5e
Lobo,https://i.scdn.co/image/ab67616d0000b273476024c7d711217ae2f72471
Brett Young,https://i.scdn.co/image/ab6761610000e5ebe515e1e8974c5d7a6be2be33
Corey Hart,https://i.scdn.co/image/ab6761610000e5eba57b441a0f3f911a3c39bbef
The Doors,https://i.scdn.co/image/ab6761610000e5eb440959e022afc20e819050bd
Sade,https://i.scdn.co/image/ab6761610000e5eb92883b0e094a36d2f43ad284
Enrique Iglesias,https://i.scdn.co/image/ab6761610000e5eb95bd4e059ac547c2c6eb1da7
Ray Charles and his Orchestra,https://i.scdn.co/image/ab67616d0000b2738412828198f6d1ff978b0c63
Clay Walker,https://i.scdn.co/image/ab6761610000e5ebf482fd7ce0d0a561e94e7f06
Herb Alpert,https://i.scdn.co/image/b7d355997334ec3352bcbf03dabc903eec812a46
Atlanta Rhythm Section,https://i.scdn.co/image/ab6761610000e5ebd8bf9437c1c695ca517c9710
Stevie Nicks,https://i.scdn.co/image/ab6761610000e5ebff4ca8de3c5605e889efab75
Spice Girls,https://i.scdn.co/image/ab6761610000e5eb2e91ffbba84e8e94bafbc6d7
Frankie Valli,https://i.scdn.co/image/ab6772690000c46cb8af37ba12c1ad7ebcc63c25
Jack Jones,https://i.scdn.co/image/3ff46053e6eb0efba2f1c570b440b3043897e283
Jack Scott,https://i.scdn.co/image/ab67616d0000b27345f82bd4ba36ff5f2c4707bd
Donovan,https://i.scdn.co/image/ab6761610000e5eb913703ba6b15fb3ba0547de4
The Manhattans,https://i.scdn.co/image/3a8323c9c283010471fdaaed12f883e8724f0d6b
The Turtles,https://i.scdn.co/image/1065764f6bfae289f03651c9927dbd84eabae766
Night Ranger,https://i.scdn.co/image/ab6761610000e5eb9e8c55f799964f5194cc5999
Brett Eldredge,https://i.scdn.co/image/ab6761610000e5eb3be6bd19302e88701bb512e0
Joe Cocker,https://i.scdn.co/image/ab6761610000e5eb97996e2b05450ffbeafe15da
Bill Black's Combo,https://i.scdn.co/image/ab67616d0000b273a3c9cae5a5c199370716e432
Firefall,https://i.scdn.co/image/ab6761610000e5eb30adcaa6c2679f09255fffa6
Atlantic Starr,https://i.scdn.co/image/ab6772690000c46c8434f1ca7aff4ba2949b4114
Chaka Khan,https://i.scdn.co/image/ab6761610000e5eb87b0c6a4811964bd1b7d701f
Peter Gabriel,https://i.scdn.co/image/ab6761610000e5eb997116abcd93201746831544
Prince And The Revolution,https://i.scdn.co/image/ab6761610000e5ebeaca358712b3fe4ed9814640
Jagged Edge,https://i.scdn.co/image/ab6761610000e5eb2bb45e7d9626f2fec4b6465f
98 Degrees,https://i.scdn.co/image/ab6761610000e5eb80005a64600a8dea2dc0786e
Lee Ann Womack,https://i.scdn.co/image/ab6761610000e5eb86a12d477e7e1cb4e4b26caa
Maren Morris,https://i.scdn.co/image/ab6761610000e5ebc77de12a2a47f2b7e777a8e4
Billy Preston,https://i.scdn.co/image/49bc10d9841773e35824e64018df6bcffe20be8b
Montell Jordan,https://i.scdn.co/image/ab6761610000e5eb4c3f0acc0e5ef5b08e54bbb9
Tears For Fears,https://i.scdn.co/image/ab6761610000e5eb42ed2cb48c231f545a5a3dad
Ludacris,https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d
Puddle Of Mudd,https://i.scdn.co/image/ab6761610000e5ebdd62ca40d0a72d3719b6a81f
Ricky Martin,https://i.scdn.co/image/ab6761610000e5eb1c0f358293ec7b223fd91fca
Rick Astley,https://i.scdn.co/image/ab6761610000e5ebef34f4cfef524a703ccad877
Sammy Hagar,https://i.scdn.co/image/ab6761610000e5eb9dc3e6da940b26f4695adc3b
Leo Sayer,https://i.scdn.co/image/ab6761610000e5ebefe4bdbd3d0222742ef14692
Clarence Carter,https://i.scdn.co/image/d9726c3e0ae6d3b5c55116ae1e857eda058ff309
Bob Seger & The Silver Bullet Band,https://i.scdn.co/image/ab6761610000e5ebd98e2abb8fbebc2e2340f178
Kelsea Ballerini,https://i.scdn.co/image/ab6761610000e5eb55610aaacf2c2cceb1c7fb19
Bonnie Raitt,https://i.scdn.co/image/ab6761610000e5ebe86f788af4e127154da1257f
The Cure,https://i.scdn.co/image/7ca743e822b80133971ccf5c70fcbd77a4f4f508
Seals & Crofts,https://i.scdn.co/image/7e0eb81433b92ae11894a35a53aa870be824d772
Harry Styles,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb
The Killers,https://i.scdn.co/image/ab6761610000e5eb207b21f3ed0ee96adce3166a
The Staple Singers,https://i.scdn.co/image/9de56ba0f97bd8a1cc7a42756dc58978c4f9962f
Brantley Gilbert,https://i.scdn.co/image/ab6761610000e5ebcc1b459cf6c389ce167728b4
Freddy Cannon,https://i.scdn.co/image/ec936a284f6e72d64b5dc570d1d86473e8896aca
Little Anthony And The Imperials,https://i.scdn.co/image/797b48d18fa6bc729bac71d44da595795c9e4943
Shai,https://i.scdn.co/image/ab6761610000e5eb01022f4092cb96e0a91811a5
Ringo Starr,https://i.scdn.co/image/ab6772690000c46c0a18f8be6d36079f2b164c2d
Jon Pardi,https://i.scdn.co/image/ab6761610000e5eb5f47b9b3519a7f3bae080731
Janet,https://i.scdn.co/image/ab6761610000e5eb2c53507bf91adbebf484f967
Paul Revere & The Raiders Featuring Mark Lindsay,https://i.scdn.co/image/ab6761610000e5ebc09bd1fa580e514ec9ada728
Tyrese,https://i.scdn.co/image/4f04066d41d1d3abd78fa0b955fd5d004e2211db
Xscape,https://i.scdn.co/image/e40197aeda853d1d769828b7e89fa07c32029808
Jim Croce,https://i.scdn.co/image/9f9b40704e3361c93ea8a8b7a86a5d9ee755466e
Tommy Edwards,https://i.scdn.co/image/465c2fa6724e903f6beb8989825c5ab4a2e0b54d
Paul Young,https://i.scdn.co/image/ab6761610000e5eb240f1dd467e6bbad1a0e5acd
Dino,https://i.scdn.co/image/ab6761610000e5eb7b2807f10602e4fe97c9ada7
Rita Coolidge,https://i.scdn.co/image/9f89e03b431dea3800b788aab759ab980646c758
Wilson Phillips,https://i.scdn.co/image/9101beb98984fddaf5f65b6e918370ccea6d11da
The Coasters,https://i.scdn.co/image/ab6761610000e5eb37e368b36ed346823cae7c82
Meat Loaf,https://i.scdn.co/image/ab6761610000e5ebd80098ab0e9b98ee0bd0795e
DaBaby,https://i.scdn.co/image/ab6761610000e5eb0da5cd9354d458143258879a
Ike & Tina Turner,https://i.scdn.co/image/ab67616d0000b2735c0299c2c414e0f13bc5f972
XXXTENTACION,https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4
Kenny G,https://i.scdn.co/image/ab6761610000e5ebfce79bf01d99f9434108b56e
Jade,https://i.scdn.co/image/ab6761610000e5eb7fcdd9f3bc9e12baf89b1016
Boston,https://i.scdn.co/image/051ffa17a5832586c6e0f8ee8a705ad15114e9c0
Jessica Simpson,https://i.scdn.co/image/82af2788a1423143a5edd5ec1c3301df85717590
Chic,https://i.scdn.co/image/ab6761610000e5eb1f33f0eccfef05940a1ef879
Three Days Grace,https://i.scdn.co/image/ab6761610000e5eb3626be769b238e2a35010613
Real McCoy,https://i.scdn.co/image/ab6761610000e5ebe872d3e3e3b25892b0174036
Chris Cagle,https://i.scdn.co/image/da2af01e4dac3d00528e72a078d691a0d5eec32c
Alessia Cara,https://i.scdn.co/image/ab6761610000e5ebe74b7398634a741f74858dc7
Blessid Union Of Souls,https://i.scdn.co/image/ab6761610000e5eb16285560157115a1f807b7f5
5 Seconds Of Summer,https://i.scdn.co/image/ab6761610000e5eb5048d9616b459ef90f04b6d8
Pet Shop Boys,https://i.scdn.co/image/ab6761610000e5ebd24f448b409b6304c2880614
John Cougar,https://i.scdn.co/image/ab6761610000e5eb39cf2e0c338c08d5b8350053
Isaac Hayes,https://i.scdn.co/image/ab6761610000e5eb21359c0ca388c85629ed7d29
Gordon Lightfoot,https://i.scdn.co/image/4786e7b7378ca4420a75b60531c333f40e9e6b6a
Shalamar,https://i.scdn.co/image/ab6761610000e5ebe990ef16b45f31afd237632e
Roger Miller,https://i.scdn.co/image/7ec2feb33ed02ee90b03f5926dbc788b8a4d6e03
The Osmonds,https://i.scdn.co/image/8063b6152e6abc668b4553c95b2ff950f202d362
Gino Vannelli,https://i.scdn.co/image/ab6761610000e5eb8646ffdc18faeb6cfaa70bd6
CeCe Peniston,https://i.scdn.co/image/ab6761610000e5eb7b400216c37c439df6fd49b0
Tyrone Davis,https://i.scdn.co/image/ab6761610000e5eb14cc908e9277899c92f81b51
Lorde,https://i.scdn.co/image/ab6761610000e5ebc4902f080d3620b3e6da80c3
Yes,https://i.scdn.co/image/ab6761610000e5eb59869e454c43c15971b3f480
Rick James,https://i.scdn.co/image/e6c035ae9b2a8dd5cf6a3c5f4a0b274d5ff2a605
Belinda Carlisle,https://i.scdn.co/image/ab6761610000e5eb5b8aa1f522a5ac2df6972bcd
Ray Parker Jr.,https://i.scdn.co/image/112bf0d1817b5cffc0874ff8f147d7b6ba2b9cc3
John Legend,https://i.scdn.co/image/ab6761610000e5eb01784e44ffd1a339350f4417
Poco,https://i.scdn.co/image/6747986aaed37e5ba0ebe69d8f4a1efde0892e19
The Mamas & The Papas,https://i.scdn.co/image/ab6761610000e5eb4626b4e3185058d73c9ec7a7
Nas,https://i.scdn.co/image/ab6761610000e5eb153198caeef9e3bda92f9285
Cardi B,https://i.scdn.co/image/ab6761610000e5eb4e8a7e14e2f602eb9af24e31
Joan Jett & the Blackhearts,https://i.scdn.co/image/ab6761610000e5ebcacec676e0dcd90ad9577a1b
Clyde McPhatter,https://i.scdn.co/image/4f7e230b53f5bcf30967f3ffde9f7c8d027469eb
Naughty By Nature,https://i.scdn.co/image/ab6761610000e5eb4cfb4db377be25e51eecc324
Rae Sremmurd,https://i.scdn.co/image/ab6761610000e5ebca1568791bf7ac0cf34dbc66
England Dan & John Ford Coley,https://i.scdn.co/image/ab67616d0000b273b28344e9f8f359a95aa9cfe6
Akon,https://i.scdn.co/image/ab6761610000e5eb14020d1e8b482b6e1c5e720d
Jim Reeves,https://i.scdn.co/image/c39b7fb88bc85c058de0c1151184e6a7f8afe98b
Pablo Cruise,https://i.scdn.co/image/ab6761610000e5eb3d0e456d08f20432c949ae32
Shakira,https://i.scdn.co/image/ab6761610000e5ebaee73c0f0458b95091845ee1
The Human League,https://i.scdn.co/image/ab6761610000e5eb2aeee2aea5a1a1e3b76b0501
Wham!,https://i.scdn.co/image/ab6761610000e5eb03e73d13341a8419eea9fcfb
Maxwell,https://i.scdn.co/image/ab6761610000e5eba876f9dd9fbaf1b39b71787c
Reba,https://i.scdn.co/image/ab6761610000e5eb8bab6027e023572527f6ed97
